ORDER_ID,CUST_ID,ORDER_DATE,ORDER_TIME,FREIGHT_CHARGES,ORDER_SALESMAN,ORDER_POSTED_DATE,ORDER_SHIP_DATE
2269,"10183","2009-04-02 00:00:00.000","2009-04-02 23:32:45.116",7.12,"RP190 ","2009-05-21 00:00:00.000","15/06/09"
2270,"12911","2008-10-20 00:00:00.000","2008-10-20 20:07:39.380",7.12,"WE286 ","2008-11-20 00:00:00.000","30/11/08"
2271,"11114","2008-05-12 00:00:00.000","2008-05-12 20:07:36.370",22.95,"NC424 ","2008-06-20 00:00:00.000","01/07/08"
2272,"10158","2008-11-19 00:00:00.000","2008-11-19 04:34:16.564",22.95,"WE355 ","2008-12-10 00:00:00.000","20/12/08"
2273,"13122","2008-08-31 00:00:00.000","2008-08-31 19:17:24.586",22.95,"NC100 ","2008-09-10 00:00:00.000","20/08/08"
2025,"10296","2009-03-08 00:00:00.000","2009-03-08 20:32:45.246",3.88,"NE304 ","2009-06-08 00:00:00.000","15/07/09"
2026,"13450","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",27.99,"NE109 ","2009-03-16 17:47:25.000","05/08/09"
2029,"12668","2008-10-22 00:00:00.000","2008-10-22 17:33:26.257",17.87,"NC229 ","2008-11-08 00:00:00.000","20/11/08"
2030,"12053","2008-03-04 00:00:00.000","2008-03-04 02:25:36.564",33.99,"WE415 ","2008-03-20 00:00:00.000","30/03/08"
2031,"10326","2007-08-13 00:00:00.000","2007-08-13 11:29:06.250",7.85,"SE208 ","2007-12-21 00:00:00.000","03/01/08"
2032,"12235","2008-05-18 00:00:00.000","2008-05-18 23:58:44.886",21.97,"SW145 ","2008-06-28 00:00:00.000","10/07/08"
2034,"10216","2008-04-06 00:00:00.000","2008-04-06 13:07:36.370",27.97,"WE352 ","2008-04-20 00:00:00.000","01/04/08"
2035,"12882","2008-05-19 00:00:00.000","2008-05-19 20:47:39.380",27.97,"SC388 ","2008-06-02 00:00:00.000","15/06/08"
2036,"10985","2008-02-06 00:00:00.000","2008-02-06 13:07:36.370",27.97,"NW379 ","2008-02-20 00:00:00.000","01/03/08"
2037,"13451","2008-03-19 00:00:00.000","2008-03-19 02:22:36.564",27.97,"SW148 ","2008-04-03 00:00:00.000","19/04/08"
2038,"13022","2008-10-20 00:00:00.000","2008-10-20 20:07:39.380",27.97,"WE286 ","2008-11-20 00:00:00.000","30/11/08"
2039,"10187","2008-09-10 00:00:00.000","2008-09-10 20:27:55.556",27.97,"SE271 ","2008-09-30 00:00:00.000","10/09/08"
2040,"10077","2008-09-19 00:00:00.000","2008-09-19 19:57:35.556",27.97,"SE334 ","2008-09-30 00:00:00.000","10/09/08"
2290,"12217","2008-12-28 00:00:00.000","2008-12-28 04:44:52.556",8.23,"SE205 ","2009-01-19 00:00:00.000","25/01/09"
2292,"10018","2008-02-06 00:00:00.000","2008-02-06 13:07:36.370",19.05,"NW379 ","2008-02-20 00:00:00.000","01/03/08"
2293,"11941","2007-05-06 00:00:00.000","2007-05-06 09:11:26.258",23.37,"NC169 ","2007-06-10 00:00:00.000","20/06/07"
2295,"12775","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",7.85,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
2296,"11883","2008-11-12 00:00:00.000","2008-12-12 03:19:56.145",7.02,"SE139 ","2009-01-23 00:00:00.000","03/02/09"
2297,"13197","2008-01-28 00:00:00.000","2008-01-28 13:13:54.564",7.02,"NE106 ","2008-02-26 00:00:00.000","07/03/08"
2298,"11137","2008-11-09 00:00:00.000","2008-11-09 17:33:26.257",7.02,"SE397 ","2008-12-08 00:00:00.000","20/12/08"
2299,"11111","2008-09-30 00:00:00.000","2008-09-30 18:57:28.586",17.60,"WE226 ","2008-10-10 00:00:00.000","20/09/08"
2300,"12885","2008-11-03 00:00:00.000","2008-11-03 19:43:54.804",17.60,"NC364 ","2008-12-04 00:00:00.000","12/12/08"
2301,"11388","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",17.60,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
2302,"10651","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",17.60,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
2303,"12250","2008-05-30 00:00:00.000","2008-05-30 17:27:39.380",17.60,"NC427 ","2008-06-20 00:00:00.000","10/07/08"
2304,"12718","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",17.60,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
2305,"11764","2008-10-22 00:00:00.000","2008-10-22 08:19:56.145",17.60,"SW409 ","2009-12-23 00:00:00.000","03/01/09"
2306,"12157","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",17.60,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
2307,"11577","2008-04-30 00:00:00.000","2008-04-30 01:02:36.564",17.60,"NE235 ","2008-05-19 00:00:00.000","29/05/08"
2308,"12589","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",17.60,"SW412 ","2009-03-16 17:47:25.000","05/08/09"
2310,"10329","2008-04-07 00:00:00.000","2008-04-07 08:47:52.556",17.60,"WE157 ","2008-04-22 00:00:00.000","25/04/08"
2311,"11081","2008-05-30 00:00:00.000","2008-05-30 17:27:39.380",17.60,"NC427 ","2008-06-20 00:00:00.000","10/07/08"
2312,"10274","2008-04-10 00:00:00.000","2008-04-10 22:47:52.556",13.82,"NE241 ","2008-04-22 00:00:00.000","25/04/08"
2313,"13285","2008-05-19 00:00:00.000","2008-05-19 20:47:39.380",13.82,"SC388 ","2008-06-02 00:00:00.000","15/06/08"
2314,"12537","2007-05-06 00:00:00.000","2007-05-06 09:11:26.258",13.82,"NC169 ","2007-06-10 00:00:00.000","20/06/07"
2315,"12427","2008-04-26 00:00:00.000","2008-04-26 02:22:36.564",13.82,"NE238 ","2008-05-05 00:00:00.000","19/05/08"
2316,"11058","2007-08-17 00:00:00.000","2007-08-17 06:19:46.245",13.82,"NW250 ","2007-11-21 00:00:00.000","03/12/07"
2317,"12948","2008-03-19 00:00:00.000","2008-03-19 02:22:36.564",13.82,"SW148 ","2008-04-03 00:00:00.000","19/04/08"
2318,"12144","2008-11-11 00:00:00.000","2008-11-11 21:47:56.370",13.82,"WE220 ","2008-12-16 00:00:00.000","25/12/08"
2319,"12215","2008-08-10 00:00:00.000","2008-08-10 22:07:24.486",13.82,"NW382 ","2008-09-08 00:00:00.000","10/08/08"
2320,"10842","2008-01-28 00:00:00.000","2008-01-28 13:13:54.564",13.82,"NE106 ","2008-02-26 00:00:00.000","07/03/08"
2321,"12315","2008-11-03 00:00:00.000","2008-11-03 19:43:54.804",13.82,"NC364 ","2008-12-04 00:00:00.000","12/12/08"
2322,"12006","2008-12-25 00:00:00.000","2008-12-25 06:12:46.134",13.82,"SW280 ","2009-02-23 00:00:00.000","03/03/09"
2323,"11857","2008-01-23 00:00:00.000","2008-01-23 18:23:54.564",13.82,"NC295 ","2008-02-16 00:00:00.000","27/02/08"
2324,"12910","2008-04-06 00:00:00.000","2008-04-06 13:07:36.370",13.82,"WE352 ","2008-04-20 00:00:00.000","01/04/08"
2325,"10577","2008-08-23 00:00:00.000","2008-08-23 22:47:24.586",11.88,"SC193 ","2008-09-10 00:00:00.000","20/08/08"
2326,"11919","2009-04-14 00:00:00.000","2009-04-14 07:32:45.116",11.88,"NE301 ","2009-07-23 00:00:00.000","12/08/09"
2327,"13385","2008-02-06 00:00:00.000","2008-02-06 13:07:36.370",11.88,"NW379 ","2008-02-20 00:00:00.000","01/03/08"
2329,"13139","2008-01-24 00:00:00.000","2008-01-24 23:13:54.564",11.88,"SE400 ","2008-02-26 00:00:00.000","07/03/08"
2331,"11958","2008-02-05 00:00:00.000","2008-02-05 09:25:36.564",11.88,"SE133 ","2008-02-20 00:00:00.000","07/03/08"
2333,"11046","2008-11-03 00:00:00.000","2008-11-03 19:43:54.804",11.88,"NC364 ","2008-12-04 00:00:00.000","12/12/08"
2334,"13153","2008-11-25 00:00:00.000","2008-11-25 16:23:44.806",11.88,"NW244 ","2008-12-07 00:00:00.000","15/12/08"
2335,"12744","2008-11-12 00:00:00.000","2008-12-12 03:19:56.145",11.88,"SE139 ","2009-01-23 00:00:00.000","03/02/09"
2338,"13505","2008-01-20 00:00:00.000","2008-01-20 20:43:54.564",13.33,"SW340 ","2008-02-10 00:00:00.000","27/02/08"
2339,"10985","2007-05-06 00:00:00.000","2007-05-06 09:11:26.258",10.45,"NC169 ","2007-06-10 00:00:00.000","20/06/07"
2340,"12117","2008-05-18 00:00:00.000","2008-05-18 23:58:44.886",19.25,"SW145 ","2008-06-28 00:00:00.000","10/07/08"
2341,"11460","2008-02-09 00:00:00.000","2008-02-09 18:50:44.886",27.97,"RP253 ","2008-02-28 00:00:00.000","10/03/08"
2342,"13252","2008-01-16 00:00:00.000","2008-01-16 08:13:54.564",23.37,"NC292 ","2008-02-10 00:00:00.000","27/02/08"
2343,"10465","2008-05-01 00:00:00.000","2008-05-01 16:58:44.886",6.15,"SW343 ","2008-05-20 00:00:00.000","30/05/08"
2344,"13432","2008-03-04 00:00:00.000","2008-03-04 02:25:36.564",8.23,"WE415 ","2008-03-20 00:00:00.000","30/03/08"
2345,"10002","2008-05-19 00:00:00.000","2008-05-19 20:47:39.380",7.85,"SC388 ","2008-06-02 00:00:00.000","15/06/08"
2346,"12174","2008-02-17 00:00:00.000","2008-02-17 05:25:36.564",21.97,"NE307 ","2008-03-10 00:00:00.000","20/04/08"
2347,"12022","2008-03-04 00:00:00.000","2008-03-04 02:25:36.564",16.27,"WE415 ","2008-03-20 00:00:00.000","30/03/08"
2348,"12292","2008-05-18 00:00:00.000","2008-05-18 23:58:44.886",8.23,"SW145 ","2008-06-28 00:00:00.000","10/07/08"
2349,"11101","2008-01-24 00:00:00.000","2008-01-24 23:13:54.564",23.89,"SE400 ","2008-02-26 00:00:00.000","07/03/08"
2350,"11019","2008-09-12 00:00:00.000","2008-09-12 06:11:26.258",9.22,"SE136 ","2008-09-29 00:00:00.000","09/10/08"
2351,"12237","2008-04-13 00:00:00.000","2008-04-13 23:47:55.556",7.02,"WE151 ","2008-04-22 00:00:00.000","29/04/08"
2352,"13491","2008-10-20 00:00:00.000","2008-10-20 20:07:39.380",27.97,"WE286 ","2008-11-20 00:00:00.000","30/11/08"
2353,"12115","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",48.52,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
2354,"10520","2008-11-03 00:00:00.000","2008-11-03 08:44:16.564",48.52,"NE178 ","2008-12-01 00:00:00.000","20/12/08"
2355,"11273","2008-01-03 00:00:00.000","2008-01-03 15:47:56.370",48.52,"SC259 ","2008-02-10 00:00:00.000","20/02/08"
2356,"11813","2008-05-13 00:00:00.000","2008-05-13 16:58:44.886",48.52,"NW313 ","2008-05-28 00:00:00.000","30/05/08"
2357,"12377","2008-06-11 00:00:00.000","2008-06-11 15:36:44.886",48.52,"RP319 ","2008-07-10 00:00:00.000","20/07/08"
2358,"10751","2008-04-10 00:00:00.000","2008-04-10 18:36:44.886",48.52,"NW310 ","2008-04-29 00:00:00.000","10/05/08"
2360,"11538","2008-02-17 00:00:00.000","2008-02-17 05:25:36.564",48.52,"NE307 ","2008-03-10 00:00:00.000","20/04/08"
2362,"11266","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",48.52,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
2363,"11447","2008-09-25 00:00:00.000","2008-09-25 16:43:54.564",48.52,"NE103 ","2008-10-20 00:00:00.000","27/10/08"
2364,"12267","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",48.52,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
2365,"10564","2008-11-12 00:00:00.000","2008-11-12 17:43:54.564",48.52,"NW181 ","2008-11-30 00:00:00.000","12/12/08"
2366,"11595","2008-04-10 00:00:00.000","2008-04-10 18:36:44.886",19.05,"NW310 ","2008-04-29 00:00:00.000","10/05/08"
2367,"12367","2008-04-20 00:00:00.000","2008-04-20 22:38:44.886",19.05,"SE202 ","2008-04-28 00:00:00.000","30/05/08"
2368,"12424","2008-04-29 00:00:00.000","2008-04-29 20:59:06.250",19.05,"WE349 ","2008-06-15 00:00:00.000","27/06/08"
2369,"12744","2008-09-10 00:00:00.000","2008-09-10 20:27:55.556",19.05,"SE271 ","2008-09-30 00:00:00.000","10/09/08"
2370,"11651","2008-05-13 00:00:00.000","2008-05-13 16:58:44.886",19.05,"NW313 ","2008-05-28 00:00:00.000","30/05/08"
2371,"12386","2007-08-01 00:00:00.000","2007-08-01 15:29:06.250",19.05,"SW406 ","2007-10-15 00:00:00.000","03/11/07"
2372,"10562","2008-09-10 00:00:00.000","2008-09-10 20:27:55.556",19.05,"SE271 ","2008-09-30 00:00:00.000","10/09/08"
2373,"11589","2008-03-28 00:00:00.000","2008-03-28 02:22:36.564",19.05,"WE421 ","2008-04-03 00:00:00.000","19/04/08"
2374,"12994","2008-05-12 00:00:00.000","2008-05-12 20:07:36.370",19.05,"NC424 ","2008-06-20 00:00:00.000","01/07/08"
2375,"12138","2008-11-03 00:00:00.000","2008-11-03 19:43:54.804",19.05,"NC364 ","2008-12-04 00:00:00.000","12/12/08"
2377,"13457","2008-12-25 00:00:00.000","2008-12-25 06:12:46.134",19.05,"SW280 ","2009-02-23 00:00:00.000","03/03/09"
2380,"12127","2008-03-10 00:00:00.000","2008-03-10 06:22:36.564",11.88,"NC166 ","2008-03-20 00:00:00.000","30/03/08"
2381,"11824","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",13.33,"NE109 ","2009-03-16 17:47:25.000","05/08/09"
2382,"10438","2008-01-28 00:00:00.000","2008-01-28 13:13:54.564",33.99,"NE106 ","2008-02-26 00:00:00.000","07/03/08"
2383,"12135","2008-02-29 00:00:00.000","2008-02-29 22:39:06.250",7.85,"SE331 ","2008-03-17 00:00:00.000","27/03/08"
2384,"12961","2008-09-25 00:00:00.000","2008-09-25 16:43:54.564",5.85,"NE103 ","2008-10-20 00:00:00.000","27/10/08"
2386,"10503","2008-05-01 00:00:00.000","2008-05-01 16:58:44.886",13.70,"SW343 ","2008-05-20 00:00:00.000","30/05/08"
2388,"10541","2007-08-17 00:00:00.000","2007-08-17 06:19:46.245",29.88,"NW250 ","2007-11-21 00:00:00.000","03/12/07"
2389,"10949","2008-06-01 00:00:00.000","2008-06-01 16:58:44.886",13.30,"NC361 ","2008-07-20 00:00:00.000","30/07/08"
2390,"10891","2008-10-22 00:00:00.000","2008-10-22 17:33:26.257",7.45,"NC229 ","2008-11-08 00:00:00.000","20/11/08"
2391,"13281","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",5.66,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
2392,"12578","2008-11-18 00:00:00.000","2008-11-18 21:33:44.806",14.80,"NE367 ","2008-12-10 00:00:00.000","20/12/08"
2393,"12941","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",19.05,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
2394,"13253","2008-06-11 00:00:00.000","2008-06-11 15:36:44.886",21.97,"RP319 ","2008-07-10 00:00:00.000","20/07/08"
2395,"13160","2008-03-19 00:00:00.000","2008-03-19 02:22:36.564",33.85,"SW148 ","2008-04-03 00:00:00.000","19/04/08"
2397,"10427","2008-05-01 00:00:00.000","2008-05-01 16:58:44.886",16.27,"SW343 ","2008-05-20 00:00:00.000","30/05/08"
2398,"13365","2007-08-01 00:00:00.000","2007-08-01 15:29:06.250",19.25,"SW406 ","2007-10-15 00:00:00.000","03/11/07"
2399,"12752","2008-02-23 00:00:00.000","2008-02-23 20:47:44.986",17.20,"WE283 ","2008-03-02 00:00:00.000","10/03/08"
2400,"10998","2009-04-02 00:00:00.000","2009-04-02 23:32:45.116",26.87,"RP190 ","2009-05-21 00:00:00.000","15/06/09"
2401,"13143","2008-09-12 00:00:00.000","2008-09-12 06:11:26.258",14.61,"SE136 ","2008-09-29 00:00:00.000","09/10/08"
2402,"12493","2008-01-28 00:00:00.000","2008-01-28 13:13:54.564",6.05,"NE106 ","2008-02-26 00:00:00.000","07/03/08"
2403,"11151","2008-11-25 00:00:00.000","2008-11-25 16:23:44.806",7.12,"NW244 ","2008-12-07 00:00:00.000","15/12/08"
2404,"10512","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",17.87,"SC124 ","2009-03-16 17:47:25.000","05/08/09"
2405,"10898","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",43.89,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
2406,"10089","2008-05-13 00:00:00.000","2008-05-13 16:58:44.886",3.88,"NW313 ","2008-05-28 00:00:00.000","30/05/08"
2407,"10886","2008-01-08 00:00:00.000","2008-01-08 03:13:54.564",27.99,"SW277 ","2008-02-20 00:00:00.000","27/03/08"
2408,"12413","2008-11-17 00:00:00.000","2008-11-17 17:43:54.564",21.97,"NW316 ","2008-11-30 00:00:00.000","12/12/08"
2409,"12933","2008-04-20 00:00:00.000","2008-04-20 22:38:44.886",21.97,"SE202 ","2008-04-28 00:00:00.000","30/05/08"
2410,"11704","2008-12-10 00:00:00.000","2008-12-10 01:32:59.456",21.97,"NC232 ","2009-01-22 00:00:00.000","25/01/09"
2411,"10498","2008-07-29 00:00:00.000","2008-07-29 20:59:06.250",21.97,"SC325 ","2008-06-16 00:00:00.000","27/06/08"
2412,"11958","2008-02-23 00:00:00.000","2008-02-23 20:47:44.986",21.97,"WE283 ","2008-03-02 00:00:00.000","10/03/08"
2413,"10407","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",21.97,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
2414,"13008","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",21.97,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
2415,"11460","2008-11-11 00:00:00.000","2008-11-11 21:47:56.370",21.97,"WE220 ","2008-12-16 00:00:00.000","25/12/08"
2416,"12805","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",21.97,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
2417,"12748","2008-12-28 00:00:00.000","2008-12-28 04:44:52.556",22.95,"SE205 ","2009-01-19 00:00:00.000","25/01/09"
2418,"11766","2008-02-09 00:00:00.000","2008-02-09 18:50:44.886",22.95,"RP253 ","2008-02-28 00:00:00.000","10/03/08"
2419,"12026","2008-06-01 00:00:00.000","2008-06-01 16:58:44.886",22.95,"NC361 ","2008-07-20 00:00:00.000","30/07/08"
2420,"10714","2008-02-05 00:00:00.000","2008-02-05 09:25:36.564",22.95,"SE133 ","2008-02-20 00:00:00.000","07/03/08"
2421,"10913","2008-04-13 00:00:00.000","2008-04-13 23:47:55.556",22.95,"WE151 ","2008-04-22 00:00:00.000","29/04/08"
2422,"10496","2008-11-03 00:00:00.000","2008-11-03 08:44:16.564",22.95,"NE178 ","2008-12-01 00:00:00.000","20/12/08"
2424,"13079","2008-04-13 00:00:00.000","2008-04-13 23:47:55.556",22.95,"WE151 ","2008-04-22 00:00:00.000","29/04/08"
2425,"12522","2008-12-25 00:00:00.000","2008-12-25 06:12:46.134",22.95,"SW280 ","2009-02-23 00:00:00.000","03/03/09"
2426,"10644","2008-08-03 00:00:00.000","2008-08-03 17:27:54.986",26.87,"NE172 ","2008-09-02 00:00:00.000","10/08/08"
2428,"12943","2008-12-28 00:00:00.000","2008-12-28 04:44:52.556",26.87,"SE205 ","2009-01-19 00:00:00.000","25/01/09"
2429,"13042","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",26.87,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
2430,"12435","2008-09-23 00:00:00.000","2008-09-23 16:43:54.564",26.87,"NW187 ","2008-10-10 00:00:00.000","22/10/08"
2431,"13516","2008-10-07 00:00:00.000","2008-10-07 21:33:59.456",26.87,"SE265 ","2008-11-20 00:00:00.000","25/11/08"
2432,"12415","2008-10-22 00:00:00.000","2008-10-22 08:19:56.145",26.87,"SW409 ","2009-12-23 00:00:00.000","03/01/09"
2433,"10995","2008-01-06 00:00:00.000","2008-01-06 18:23:54.564",26.87,"NW118 ","2008-01-26 00:00:00.000","07/02/08"
2434,"11711","2008-04-02 00:00:00.000","2008-04-02 16:33:44.886",26.87,"NW112 ","2008-04-28 00:00:00.000","30/05/08"
2435,"13290","2008-02-26 00:00:00.000","2008-02-26 10:25:36.564",26.87,"SC391 ","2008-03-20 00:00:00.000","07/04/08"
2436,"13009","2008-05-19 00:00:00.000","2008-05-19 20:47:39.380",26.87,"SC388 ","2008-06-02 00:00:00.000","15/06/08"
2437,"13367","2008-01-23 00:00:00.000","2008-01-23 18:23:54.564",26.87,"NC295 ","2008-02-16 00:00:00.000","27/02/08"
2438,"12647","2008-05-12 00:00:00.000","2008-05-12 20:07:36.370",26.87,"NC424 ","2008-06-20 00:00:00.000","01/07/08"
2439,"10340","2008-06-09 00:00:00.000","2008-06-09 18:50:44.886",23.12,"WE223 ","2008-06-28 00:00:00.000","10/07/08"
2440,"11307","2008-05-19 00:00:00.000","2008-05-19 20:47:39.380",23.12,"SC388 ","2008-06-02 00:00:00.000","15/06/08"
2442,"10378","2008-11-11 00:00:00.000","2008-11-11 18:24:36.250",23.12,"SC328 ","2008-12-13 00:00:00.000","20/12/08"
2443,"13220","2009-04-14 00:00:00.000","2009-04-14 07:32:45.116",23.12,"NE301 ","2009-07-23 00:00:00.000","12/08/09"
2444,"11207","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",23.12,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
2445,"11107","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",23.12,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
2446,"11578","2008-11-19 00:00:00.000","2008-11-19 04:34:16.564",23.12,"WE355 ","2008-12-10 00:00:00.000","20/12/08"
2447,"11775","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",23.12,"SC196 ","2009-03-16 17:47:25.000","05/08/09"
2448,"11399","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",23.12,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
2449,"13380","2008-01-08 00:00:00.000","2008-01-08 03:13:54.564",23.12,"SW277 ","2008-02-20 00:00:00.000","27/03/08"
2450,"13071","2008-11-11 00:00:00.000","2008-11-11 01:34:16.564",23.12,"NW115 ","2008-12-08 00:00:00.000","19/12/08"
2451,"13220","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",23.12,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
2452,"11397","2008-08-13 00:00:00.000","2008-08-13 20:33:26.257",17.23,"WE154 ","2007-09-08 00:00:00.000","20/09/07"
2453,"12107","2009-04-14 00:00:00.000","2009-04-14 07:32:45.116",17.23,"NE301 ","2009-07-23 00:00:00.000","12/08/09"
2454,"11924","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",17.23,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
2455,"12345","2008-12-07 00:00:00.000","2008-12-07 08:43:52.556",17.23,"SW274 ","2009-01-22 00:00:00.000","25/01/09"
2456,"11567","2008-08-19 00:00:00.000","2008-08-19 01:34:16.564",17.23,"SE403 ","2008-08-29 00:00:00.000","09/09/08"
2457,"12812","2008-02-06 00:00:00.000","2008-02-06 13:07:36.370",17.23,"NW379 ","2008-02-20 00:00:00.000","01/03/08"
2458,"12363","2008-01-22 00:00:00.000","2008-01-22 22:39:06.250",17.23,"SE337 ","2008-03-10 00:00:00.000","27/03/08"
2459,"11649","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",17.23,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
2460,"11369","2008-04-30 00:00:00.000","2008-04-30 01:02:36.564",17.23,"NE235 ","2008-05-19 00:00:00.000","29/05/08"
2461,"13244","2008-04-06 00:00:00.000","2008-04-06 13:07:36.370",17.23,"WE352 ","2008-04-20 00:00:00.000","01/04/08"
2462,"12738","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",17.23,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
2463,"12189","2008-04-10 00:00:00.000","2008-04-10 22:47:52.556",17.23,"NE241 ","2008-04-22 00:00:00.000","25/04/08"
2464,"11609","2007-08-01 00:00:00.000","2007-08-01 15:29:06.250",17.23,"SW406 ","2007-10-15 00:00:00.000","03/11/07"
2466,"12938","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",16.85,"SC394 ","2009-03-16 17:47:25.000","05/08/09"
2467,"10697","2008-02-05 00:00:00.000","2008-02-05 09:25:36.564",16.85,"SE133 ","2008-02-20 00:00:00.000","07/03/08"
2468,"10338","2008-04-13 00:00:00.000","2008-04-13 23:47:55.556",16.85,"WE151 ","2008-04-22 00:00:00.000","29/04/08"
2469,"11544","2007-08-17 00:00:00.000","2007-08-17 06:19:46.245",16.85,"NW250 ","2007-11-21 00:00:00.000","03/12/07"
2470,"13361","2008-01-20 00:00:00.000","2008-01-20 22:39:06.250",16.85,"SC130 ","2008-02-10 00:00:00.000","27/02/08"
2471,"13030","2008-11-10 00:00:00.000","2008-11-10 17:43:54.804",16.85,"NE373 ","2008-11-30 00:00:00.000","12/12/08"
2472,"12022","2008-05-01 00:00:00.000","2008-05-01 16:58:44.886",17.87,"SW343 ","2008-05-20 00:00:00.000","30/05/08"
2473,"10041","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",12.95,"WE289 ","2009-03-16 17:47:25.000","05/08/09"
2474,"10650","2008-09-10 00:00:00.000","2008-09-10 20:27:55.556",15.22,"SE271 ","2008-09-30 00:00:00.000","10/09/08"
2475,"11392","2008-03-14 00:00:00.000","2008-03-14 02:22:36.564",15.25,"SW214 ","2008-03-29 00:00:00.000","09/04/08"
2477,"11105","2009-03-16 17:47:25.000","2009-03-16 17:47:25.375",10.95,"SC196 ","2009-03-16 17:47:25.000","05/08/09"
